recency,frequency,monetary,Cluster
0.1034356554397617,-0.10293032413747628,1.108810853719646,3
0.3174537857919839,-0.10293032413747628,-1.9300993408687521,2
0.6741506697123543,-0.10293032413747628,0.13144808480510914,2
1.2448656839849468,-0.10293032413747628,1.8952691045558796,3
-0.6812974891850531,-0.10293032413747628,0.003108099039619068,0
0.8168294232805023,-0.10293032413747628,0.6825048536803903,2
0.7217102542350703,-0.10293032413747628,-0.1823747397358961,2
0.9357283845872925,-0.10293032413747628,0.5525246737538582,2
-0.2770410207419667,-0.10293032413747628,-0.511341873321979,0
0.8643890078032185,-0.10293032413747628,0.2996076183328984,2
-0.3959399820487568,-0.10293032413747628,0.10794355339806729,0
0.8406092155418604,-0.10293032413747628,-0.09004267582260315,2
1.435104022075811,-0.10293032413747628,-0.002002533908644627,2
1.3162050607690208,-0.10293032413747628,0.9034751782895373,2
-0.25326122848060867,-0.10293032413747628,0.15604976535385937,0
-0.11058247491246051,-0.10293032413747628,1.2270671022517312,3
-1.2520125034576457,-0.10293032413747628,2.3395134224049596,3
1.411324229814453,-0.10293032413747628,-0.8349174530218905,2
0.7217102542350703,-0.10293032413747628,0.46398884614610236,2
0.8643890078032185,-0.10293032413747628,-0.8057688759388263,2
0.9595081768486505,-0.10293032413747628,-0.02613772530183292,2
0.43635274709877403,-0.10293032413747628,0.6356141212219325,3
0.7454900464964284,-0.10293032413747628,0.2666101229819048,2
-1.2282327111962876,-0.10293032413747628,0.202091109677645,0
1.0546273458940827,-0.10293032413747628,0.4605557508120848,2
1.1973060994622307,-0.10293032413747628,-0.617631178038227,2
0.48391233162149005,-0.10293032413747628,1.7103438114532377,3
0.7930496310191444,-0.10293032413747628,0.5666804308612483,2
-1.1806731266735715,-0.10293032413747628,-0.22694850268556152,0
1.7442413214734653,-0.10293032413747628,-0.07520183807157627,2
0.7692698387577863,-0.10293032413747628,0.5668367104990979,2
-0.8953156195372752,-0.10293032413747628,-0.45243294372629145,0
1.3162050607690208,-0.10293032413747628,-0.13490947745177947,2
-0.609958112400979,-0.10293032413747628,0.15883352677788348,0
0.9832879691100086,-0.10293032413747628,-0.9690727523591928,2
0.3174537857919839,-0.10293032413747628,0.2150260048532639,2
0.9595081768486505,-0.10293032413747628,1.3187137337256196,3
0.15099523996247774,-0.10293032413747628,-2.1055899421275326,2
-1.1568933344122134,-0.10293032413747628,0.4586056211927893,0
0.008316486394329605,-0.10293032413747628,-0.08910343800120733,2
0.15099523996247774,-0.10293032413747628,-0.706341096594418,2
1.0308475536327246,9.365360606749839,1.081817389543961,1
0.3174537857919839,-0.10293032413747628,-0.26928990516327594,2
0.15099523996247774,-0.10293032413747628,-0.3417991017533345,2
-0.7764166582304851,-0.10293032413747628,0.24949486724246628,0
-1.0855539576281394,-0.10293032413747628,0.2651084823345631,0
0.5314719161442061,-0.10293032413747628,0.12302177080610378,2
-1.0855539576281394,-0.10293032413747628,-0.6176311780382275,0
-0.3483803975260407,-0.10293032413747628,0.10573898059510563,0
0.12721544770111973,-0.10293032413747628,-0.5073708275135193,2
0.46013253936013204,-0.10293032413747628,-1.5091263310910175,2
1.1021869304167986,-0.10293032413747628,1.3809485787281637,3
1.3162050607690208,-0.10293032413747628,0.4157702085445659,2
-1.2282327111962876,-0.10293032413747628,0.35741274651968774,0
0.9357283845872925,-0.10293032413747628,1.588261821875794,3
-0.2057016439578926,-0.10293032413747628,2.9064672481120164,3
-0.4197197743101148,-0.10293032413747628,-0.6535179270525009,0
-1.489810426071226,-0.10293032413747628,1.4020842994117353,3
-0.633737904662337,-0.10293032413747628,1.766307577026961,3
-0.3483803975260407,-0.10293032413747628,0.3806807975277907,0
0.15099523996247774,-0.10293032413747628,0.0031945180990930484,2
0.46013253936013204,-0.10293032413747628,0.1093584773217778,2
0.7930496310191444,-0.10293032413747628,1.619660366606497,3
0.24611440900790985,-0.10293032413747628,-1.5495084554918437,2
-0.9666549963213493,-0.10293032413747628,0.8746941768732678,3
0.3174537857919839,-0.10293032413747628,0.16766526171380236,2
1.0784071381554405,-0.10293032413747628,-0.7201547688420811,2
1.1259667226781567,-0.10293032413747628,-0.8813654351857094,2
1.554002983382601,-0.10293032413747628,0.08698207283966557,2
-0.2057016439578926,-0.10293032413747628,1.0167099130610802,3
-0.7050772814464111,-0.10293032413747628,0.47846255190075326,0
-0.3008208130033247,-0.10293032413747628,-0.33768363975860166,0
-1.1806731266735715,-0.10293032413747628,-0.9127874039698777,0
-1.489810426071226,-0.10293032413747628,-0.890005186560941,0
0.3412335780533419,-0.10293032413747628,-0.2190076162887546,2
0.3174537857919839,-0.10293032413747628,-0.8639078679417657,2
-1.3471316725030777,-0.10293032413747628,2.845407636483397,3
-1.4660306338098679,-0.10293032413747628,0.8250495748500303,0
0.07965586317840367,-0.10293032413747628,0.35294010254033553,3
-1.489810426071226,-0.10293032413747628,0.0007722454947686676,0
-0.8953156195372752,-0.10293032413747628,-0.6098110147070245,0
-0.7764166582304851,-0.10293032413747628,0.7851412384224441,3
1.554002983382601,-0.10293032413747628,-0.6002609899673794,2
0.7454900464964284,-0.10293032413747628,-0.9686589781547872,2
0.6503708774509962,-0.10293032413747628,-0.4300211809115253,2
0.2936739935306259,-0.10293032413747628,1.801986794486234,3
1.411324229814453,-0.10293032413747628,-0.6574212696576018,2
1.1497465149395147,-0.10293032413747628,1.3386848747126097,3
1.2448656839849468,-0.10293032413747628,-0.3706785323762194,2
2.386295712530132,-0.10293032413747628,-0.31813843512462375,2
-0.8001964504918432,-0.10293032413747628,-1.0103872415422073,0
-0.8715358272759173,9.365360606749839,-0.24472835503431803,1
1.482663606598527,-0.10293032413747628,0.04024833315545576,2
1.1259667226781567,-0.10293032413747628,-2.0333337438422996,2
1.0784071381554405,-0.10293032413747628,1.595812462962855,3
-0.7526368659691272,-0.10293032413747628,-0.7527283335640218,0
0.15099523996247774,-0.10293032413747628,-0.5454679118024583,2
-1.4184710492871517,-0.10293032413747628,0.3094963722385665,0
0.7454900464964284,-0.10293032413747628,0.8716875863939436,3
0.12721544770111973,-0.10293032413747628,0.17997215959697768,2
-0.7288570737077691,-0.10293032413747628,-0.26180956550573947,0
0.8406092155418604,-0.10293032413747628,0.12503751607548308,2
-0.6812974891850531,-0.10293032413747628,1.9299535208173275,3
-1.0855539576281394,-0.10293032413747628,-1.7884284792807044,0
0.6028112929282802,-0.10293032413747628,-0.6638525224767813,2
0.3412335780533419,-0.10293032413747628,-0.770071594747026,2
-0.7288570737077691,-0.10293032413747628,0.17967720161611567,0
1.458883814337169,-0.10293032413747628,2.2923182861064384,3
0.9119485923259345,-0.10293032413747628,-0.6432783703569985,2
-0.586178320139621,-0.10293032413747628,-0.6435872804356177,0
1.2448656839849468,-0.10293032413747628,0.35451702727811907,2
-1.4184710492871517,-0.10293032413747628,-0.3812466119590054,0
-1.2044529189349296,-0.10293032413747628,-0.9232629791824045,0
-1.68004876416209,-0.10293032413747628,-0.2192186399549301,0
-1.489810426071226,-0.10293032413747628,-1.8320303208289985,0
-1.0142145808440655,-0.10293032413747628,-0.39277887005864404,0
-0.2057016439578926,-0.10293032413747628,1.698812968462267,3
-0.25326122848060867,-0.10293032413747628,1.8989912823558306,3
-1.2044529189349296,-0.10293032413747628,-1.1624804580892263,0
1.292425268507663,-0.10293032413747628,0.27909062720257255,2
0.1034356554397617,-0.10293032413747628,2.802277659085545,3
-0.13436226717381852,-0.10293032413747628,-0.6536737983163152,0
0.055876070917045655,-0.10293032413747628,0.36549340767142335,3
-0.11058247491246051,-0.10293032413747628,-0.7014488814692976,0
0.5790315006669221,-0.10293032413747628,1.4307667604787861,3
0.7454900464964284,-0.10293032413747628,1.4159956282825643,3
-0.2057016439578926,-0.10293032413747628,-1.373841467460086,0
-0.8001964504918432,-0.10293032413747628,-0.3169857783226796,0
1.7204615292121073,-0.10293032413747628,0.7044936527462727,2
-0.03924309812838644,-0.10293032413747628,-1.4406940507512773,0
0.9357283845872925,-0.10293032413747628,-1.3608217814275394,2
-1.489810426071226,-0.10293032413747628,1.1324105151783352,3
0.2936739935306259,-0.10293032413747628,1.9762952852355617,3
-0.3246006052646827,-0.10293032413747628,-2.2274447504615953,0
0.12721544770111973,-0.10293032413747628,-1.6455376101957333,2
1.435104022075811,-0.10293032413747628,-0.22620495249349562,2
0.8168294232805023,-0.10293032413747628,0.5957328281720057,2
0.2698942012692679,-0.10293032413747628,-0.14089296968577508,2
-0.49105915109418885,-0.10293032413747628,1.0011964577533736,3
0.7930496310191444,-0.10293032413747628,-0.7894488600034221,2
-0.2770410207419667,-0.10293032413747628,2.557385737022454,3
-1.2282327111962876,-0.10293032413747628,-0.487054006015291,0
-0.15814205943517656,-0.10293032413747628,0.9073951619698606,3
1.435104022075811,-0.10293032413747628,1.0112366097130943,2
-0.25326122848060867,-0.10293032413747628,-0.042403435498488844,0
1.0070677613713666,-0.10293032413747628,0.46889122993835664,2
-0.7764166582304851,-0.10293032413747628,0.7299326774273996,3
-0.657517696923695,-0.10293032413747628,-1.2920903524392422,0
0.9595081768486505,-0.10293032413747628,0.7536148729886344,2
0.5790315006669221,-0.10293032413747628,0.07456979655665305,2
0.7692698387577863,-0.10293032413747628,0.06168967001877997,2
-0.7288570737077691,-0.10293032413747628,-1.906319900532507,0
-0.15814205943517656,-0.10293032413747628,-0.17738366407889405,0
-0.8001964504918432,-0.10293032413747628,0.08473556260975754,0
-0.3721601897873988,-0.10293032413747628,-1.0665403011287897,0
-0.03924309812838644,-0.10293032413747628,-1.2286615107164705,0
-0.633737904662337,-0.10293032413747628,2.9137951760168628,3
0.3174537857919839,-0.10293032413747628,0.2626468755001984,2
-1.608709387378016,-0.10293032413747628,-0.7221422149230471,0
0.008316486394329605,-0.10293032413747628,0.011888474640336908,2
0.12721544770111973,-0.10293032413747628,0.6979378570141015,3
-0.9904347885827074,-0.10293032413747628,0.38896167635713175,0
-0.8953156195372752,-0.10293032413747628,-0.6851346557001041,0
-0.9428752040599914,-0.10293032413747628,-0.9874327412559399,0
0.7454900464964284,-0.10293032413747628,0.7451702703052353,3
1.2448656839849468,-0.10293032413747628,-1.4359632702122072,2
0.8643890078032185,-0.10293032413747628,-0.592266382554801,2
1.292425268507663,-0.10293032413747628,-1.1851111510601384,2
-1.3471316725030777,-0.10293032413747628,0.052220311213157844,0
1.6015625679053171,-0.10293032413747628,1.9823602031693988,3
0.9119485923259345,-0.10293032413747628,0.06103353189063488,2
0.3174537857919839,-0.10293032413747628,1.0213255760583677,3
0.9119485923259345,-0.10293032413747628,-0.4771659641377436,2
1.0546273458940827,-0.10293032413747628,-0.010106210365310111,2
-0.8477560350145592,-0.10293032413747628,-1.3209476817932309,0
0.8881688000645764,-0.10293032413747628,0.9968858952431383,3
0.3174537857919839,-0.10293032413747628,0.4991346236890968,3
0.2223346167465518,-0.10293032413747628,1.176564777261387,3
0.38879316257605795,-0.10293032413747628,-0.8790727788412438,2
1.0070677613713666,-0.10293032413747628,-1.0358005294779524,2
0.9832879691100086,-0.10293032413747628,0.5218189569960772,2
1.2448656839849468,-0.10293032413747628,0.7164436316654561,2
1.9582594518256875,-0.10293032413747628,0.8232718978257556,2
-0.9904347885827074,-0.10293032413747628,-0.6389626038251186,0
0.7454900464964284,9.365360606749839,0.7840703298711971,1
-1.656268971900732,-0.10293032413747628,0.3257202542451973,0
-0.22948143621925063,-0.10293032413747628,-0.5090123015767588,0
0.9119485923259345,14.903955747237127,1.889932297839258,1
1.1021869304167986,-0.10293032413747628,1.0472722622327881,3
-0.657517696923695,-0.10293032413747628,2.0155506276233117,3
0.1985548244851938,-0.10293032413747628,-1.0203097119082276,2
-0.7288570737077691,-0.10293032413747628,0.5615108588509121,0
-0.3959399820487568,-0.10293032413747628,-1.0224785212640437,0
1.0308475536327246,-0.10293032413747628,0.36599260802555506,2
0.8168294232805023,-0.10293032413747628,-0.40430720822269073,2
0.7930496310191444,-0.10293032413747628,-0.62535467516451,2
0.6503708774509962,-0.10293032413747628,0.40930837589565033,2
-1.2044529189349296,-0.10293032413747628,-1.0631576158803275,0
0.8406092155418604,-0.10293032413747628,-1.1873745504484783,2
1.554002983382601,-0.10293032413747628,1.2646022765897933,3
1.458883814337169,-0.10293032413747628,1.4247082421512405,3
0.15099523996247774,-0.10293032413747628,0.8458389220648659,3
0.6028112929282802,-0.10293032413747628,-0.6611813960548673,2
0.12721544770111973,-0.10293032413747628,0.4425309975600467,3
-1.1093337498894975,-0.10293032413747628,0.619435181052995,0
2.552754258359638,-0.10293032413747628,-1.0050314526147115,2
0.5314719161442061,-0.10293032413747628,0.7451702703052353,3
0.1985548244851938,-0.10293032413747628,0.27922551924601585,2
-0.8239762427532012,-0.10293032413747628,-0.47596933170527755,0
-1.2520125034576457,-0.10293032413747628,-0.9127874039698777,0
-0.633737904662337,-0.10293032413747628,0.3629314872269212,0
0.9357283845872925,-0.10293032413747628,-1.045731422125414,2
0.7930496310191444,-0.10293032413747628,0.5437313160820217,2
-0.8477560350145592,-0.10293032413747628,2.3220986290147354,3
0.17477503222383578,-0.10293032413747628,-1.0932839792963023,2
0.7454900464964284,-0.10293032413747628,0.4383296730739399,2
0.7930496310191444,-0.10293032413747628,-1.0024697957227848,2
-1.5373700105939418,-0.10293032413747628,-0.573832541122536,0
1.1021869304167986,-0.10293032413747628,-0.5134014331383117,2
-1.3946912570257937,-0.10293032413747628,-0.08189772217125436,0
-1.0142145808440655,-0.10293032413747628,-0.49243568092504714,0
4.6929355618818605,-0.10293032413747628,-0.11378486256788549,2
1.0070677613713666,-0.10293032413747628,-0.981348783629502,2
0.12721544770111973,-0.10293032413747628,0.963794727841844,3
0.8881688000645764,9.365360606749839,1.1938721962007244,1
-1.2044529189349296,-0.10293032413747628,-1.0762946782635248,0
1.0784071381554405,-0.10293032413747628,0.0031945180990930484,2
1.435104022075811,-0.10293032413747628,0.08553840810653619,2
-0.03924309812838644,-0.10293032413747628,0.04183536024634508,0
-1.4184710492871517,-0.10293032413747628,0.45791652388070186,0
-1.5135902183325838,-0.10293032413747628,-1.025304303713063,0
0.48391233162149005,-0.10293032413747628,1.2995114119165996,3
0.5076921238828481,-0.10293032413747628,-0.7723236472963276,2
1.2448656839849468,-0.10293032413747628,-0.706341096594418,2
-0.9190954117986333,-0.10293032413747628,0.31146362782316905,0
-1.608709387378016,-0.10293032413747628,-0.32705408724985424,0
0.38879316257605795,-0.10293032413747628,0.39893925841282774,2
0.8881688000645764,-0.10293032413747628,-1.0349220549777567,2
-0.5623985278782629,-0.10293032413747628,0.10502943992315475,0
-0.2770410207419667,-0.10293032413747628,-1.527766440854051,0
-0.06302289038974446,-0.10293032413747628,0.4022654782189102,3
-1.1093337498894975,-0.10293032413747628,1.101068265992809,3
0.7692698387577863,-0.10293032413747628,-0.00940679679253827,2
1.3162050607690208,-0.10293032413747628,-1.0024697957227848,2
0.2223346167465518,-0.10293032413747628,1.2313771888103684,3
-1.1331135421508556,-0.10293032413747628,-0.1397133459809441,0
-0.5148389433555469,-0.10293032413747628,-0.4327022340667517,0
-0.2057016439578926,-0.10293032413747628,-0.44944446809621547,0
-1.3233518802417197,-0.10293032413747628,0.08938402898340186,0
-0.03924309812838644,-0.10293032413747628,-0.4621028215968259,0
0.7930496310191444,-0.10293032413747628,0.9769548365182331,3
0.38879316257605795,-0.10293032413747628,-1.1405419258456968,2
-1.3233518802417197,-0.10293032413747628,1.55672321496938,3
0.008316486394329605,-0.10293032413747628,-1.231539024377996,0
-1.1331135421508556,-0.10293032413747628,0.6726014408891773,0
0.07965586317840367,-0.10293032413747628,-0.46947679802581616,2
-1.0142145808440655,-0.10293032413747628,-0.1397133459809441,0
-1.2044529189349296,-0.10293032413747628,0.6583471223145609,0
-0.7050772814464111,-0.10293032413747628,-0.5214011020742623,0
-0.22948143621925063,-0.10293032413747628,-0.3531659350099422,0
-0.9666549963213493,-0.10293032413747628,0.6181425914694156,0
0.43635274709877403,-0.10293032413747628,0.04100036480320789,2
0.2936739935306259,-0.10293032413747628,-0.13354074172780528,2
-0.7526368659691272,-0.10293032413747628,-0.6896335158456051,0
1.0308475536327246,-0.10293032413747628,0.9994318514074371,3
-1.4422508415485098,-0.10293032413747628,-0.7683423408333103,0
0.38879316257605795,-0.10293032413747628,0.4297613447964911,2
-0.3483803975260407,-0.10293032413747628,-0.018533621427292552,0
-0.9190954117986333,-0.10293032413747628,1.2245307312888394,3
0.43635274709877403,-0.10293032413747628,0.5046564121997111,2
-0.11058247491246051,-0.10293032413747628,0.8707364476362998,3
-1.2995720879803616,-0.10293032413747628,-2.1411818896452344,0
-1.0617741653667814,-0.10293032413747628,2.0112313365692995,3
-1.5373700105939418,-0.10293032413747628,-0.5006931436853868,0
0.9595081768486505,-0.10293032413747628,0.09632054307782284,2
1.458883814337169,-0.10293032413747628,0.06822987308793475,2
-0.46727935883283084,-0.10293032413747628,-1.8347285443737107,0
-0.03924309812838644,-0.10293032413747628,-0.41734208272571904,0
0.5790315006669221,-0.10293032413747628,2.0680656385354492,3
0.46013253936013204,-0.10293032413747628,0.34939966594461097,2
-1.4660306338098679,-0.10293032413747628,-1.4153833563104663,0
0.055876070917045655,-0.10293032413747628,0.9718615168504229,3
0.2223346167465518,-0.10293032413747628,-0.2905737232648058,2
-0.08680268265110248,-0.10293032413747628,-0.088164991783632,0
-1.2044529189349296,-0.10293032413747628,-1.950394244214127,0
1.411324229814453,-0.10293032413747628,2.178949153901678,3
-0.2770410207419667,-0.10293032413747628,-0.7012861772429194,0
-1.1568933344122134,-0.10293032413747628,-0.41784648426152105,0
-1.68004876416209,-0.10293032413747628,-1.7666160725455664,0
0.2223346167465518,-0.10293032413747628,-0.07770807830467615,2
-0.6812974891850531,-0.10293032413747628,-0.3766183267885869,0
-0.22948143621925063,-0.10293032413747628,0.9530945803234069,3
-0.015463305867028418,-0.10293032413747628,0.3127077610381806,3
1.435104022075811,-0.10293032413747628,0.0023300255314115813,2
1.3399848530303788,-0.10293032413747628,-0.14611797530501178,2
-1.2044529189349296,-0.10293032413747628,0.7727415157036485,0
-0.08680268265110248,-0.10293032413747628,-1.043074511647243,0
-0.7050772814464111,-0.10293032413747628,-0.2999510511574009,0
2.0058190363484036,-0.10293032413747628,0.4032312430075892,2
-1.0379943731054233,-0.10293032413747628,0.8827245850010902,3
0.03209627865568763,-0.10293032413747628,1.8761800047417674,3
1.1973060994622307,-0.10293032413747628,-1.0918967701826026,2
1.3162050607690208,-0.10293032413747628,0.3473714934872318,2
-1.2757922957190035,-0.10293032413747628,-0.5931518429364478,0
-0.15814205943517656,-0.10293032413747628,-0.14522898015100688,0
0.36501337031469994,-0.10293032413747628,-0.770071594747026,2
0.9357283845872925,-0.10293032413747628,1.6891593958934177,3
1.554002983382601,-0.10293032413747628,0.035893288016896494,2
-0.11058247491246051,-0.10293032413747628,-0.9147563989502453,0
-0.8953156195372752,-0.10293032413747628,-1.499089006169075,0
-0.06302289038974446,-0.10293032413747628,-0.33921046483051326,0
0.5552517084055641,-0.10293032413747628,-1.4537283526886784,2
-1.1568933344122134,-0.10293032413747628,0.497639033979699,0
-0.03924309812838644,-0.10293032413747628,1.699867886941215,3
